Gene1	Gene2	Correlation	Gene1_class	Gene2_class	Gene1_direction	Gene2_direction	Gene1_total	Gene2_total	Gene1_TF	Gene2_TF	Gene1_photoreceptor	Gene2_photoreceptor	Gene1_known	Gene2_known	interaction_type	same_class	same_direction	source	Gene1_label	Gene2_label	Gene1_tf_family	Gene2_tf_family	cluster
AT1G58110	AT4G21400	0.6129912046039876	Short Down	Short–Long Down	Down	Down	2	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	bZIP	NA	1
AT4G00180	AT3G62060	0.6128856897024935	Short–Long Down	Short Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	YABBY	NA	1
AT1G19700	AT5G58370	0.6128544122735562	Short Up	Short–Long Up	Up	Up	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	TALE	NA	1
AT5G16600	AT1G15520	0.612846972026226	Short Up–Down	Short–Long Up	Mixed	Up	5	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short–Long Up	MYB	NA	4
AT1G18570	AT2G20950	0.6128237326854757	Frequent	Short–Long Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short–Long Down	MYB	NA	1
AT2G35940	AT2G47750	0.6128095553795149	Short Up	Short–Long Down	Up	Down	4	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short–Long Down	TALE	NA	1
AT2G40750	AT4G00700	0.6127990701714168	Short–Long Down	Short Up–Long Down	Down	Up	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up–Long Down	WRKY	NA	1
AT1G19490	AT4G35550	0.6127942518175885	Short–Long Up	Short–Long Up	Up	Up	5	4	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	TF, Short–Long Up	bZIP	WOX	1
AT4G36900	AT3G12800	0.6127815153078575	Short–Long Up	Short–Long Up	Up	Up	5	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA	1
AT5G62020	AT3G12580	0.6127589859889221	Short–Long Up	Short–Long Up	Up	Up	4	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA	1
AT4G36990	AT4G22740	0.6126799717776431	Short–Long Up	Short–Long Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA	1
AT3G54390	AT1G10650	0.6126176510953772	Short–Long Up	Short Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	Trihelix	NA	1
AT3G60630	AT1G68470	0.6125952801577014	Short Down	Short Down–Long Up	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down–Long Up	GRAS	NA	1
AT5G65310	AT5G41910	0.6124886193557223	Short–Long Down	Short Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	HD-ZIP	NA	1
AT4G37740	AT2G18760	0.6124004461587677	Short Down	Short Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	GRF	NA	1
AT5G22290	AT1G64780	0.6123448466912735	Short–Long Up	Short–Long Up	Up	Up	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA	1
AT1G63100	AT1G56540	0.6123339008152989	Short–Long Down	Short Up–Long Down	Down	Up	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up–Long Down	GRAS	NA	1
AT5G16600	AT3G25882	0.6123330418959971	Short Up–Down	Short Up–Down	Mixed	Mixed	5	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up–Down	Short Up–Down	MYB	NA	4
AT2G40340	AT5G36160	0.6122824263136323	Frequent	Short–Long Up	Up	Up	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short–Long Up	ERF	NA	1
AT5G22290	AT1G17940	0.6122666124526521	Short–Long Up	Short–Long Up	Up	Up	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA	1
AT4G34000	AT5G06220	0.6122633859166764	Short–Long Up	Short–Long Up	Up	Up	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	bZIP	NA	1
AT4G31650	AT3G06130	0.6122560363620605	Short–Long Down	Short Down	Down	Down	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	B3	NA	1
AT1G63100	AT1G65710	0.6121620472903082	Short–Long Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	GRAS	NA	1
AT4G36990	AT5G52640	0.612149118670395	Short–Long Up	Frequent	Up	Up	4	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Frequent	HSF	NA	1
AT5G62020	AT5G03340	0.6121379010903902	Short–Long Up	Short Up	Up	Up	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	HSF	NA	1
AT5G13330	AT1G14150	0.612120164673177	Short–Long Up	Short Up–Down	Up	Mixed	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Up–Down	ERF	NA	3
AT4G36900	AT5G10730	0.6120870108638035	Short–Long Up	Short–Long Up	Up	Up	5	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA	1
AT1G58110	AT4G03550	0.61194674367342	Short Down	Short–Long Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	bZIP	NA	1
AT2G34720	AT2G41000	0.6119426165253413	Short Up	Short–Long Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	NF-YA	NA	1
AT1G63100	AT4G01730	0.6119012992861739	Short–Long Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	GRAS	NA	1
AT4G36990	AT1G07400	0.6118886477673318	Short–Long Up	Short–Long Up	Up	Up	4	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA	1
AT1G63100	AT4G23800	0.6118149609552599	Short–Long Down	Short–Long Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
AT1G36060	AT1G74070	0.6118093867221481	Short Up–Down	Frequent	Mixed	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Frequent	ERF	NA	3
AT1G63100	AT2G25060	0.6117993263106859	Short–Long Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	GRAS	NA	1
AT4G34000	AT1G17940	0.6116641959792677	Short–Long Up	Short–Long Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	bZIP	NA	1
AT4G01550	AT1G66510	0.6116364706533383	Short–Long Up	Short–Long Up	Up	Up	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA	1
AT4G36990	AT5G64510	0.6116127905385814	Short–Long Up	Short–Long Up	Up	Up	4	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA	1
AT4G36990	AT1G66510	0.6115589209259223	Short–Long Up	Short–Long Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA	1
AT1G63100	AT5G07810	0.611369793662598	Short–Long Down	Short–Long Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
AT4G36990	AT2G19310	0.611347025956628	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA	1
AT4G36990	AT5G02430	0.6112956094139559	Short–Long Up	Short Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	HSF	NA	1
AT1G63100	AT4G33270	0.6112552560221362	Short–Long Down	Short–Long Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
AT3G54390	AT4G31870	0.6112467457608811	Short–Long Up	Short–Long Up	Up	Up	4	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	Trihelix	NA	1
AT2G27110	AT1G59870	0.6112408214348272	Short Down	Frequent	Down	Up	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Frequent	FAR1	NA	1
AT1G12860	AT5G08620	0.6112244869320582	Short–Long Down	Short Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	bHLH	NA	2
AT1G63100	AT5G25090	0.6111733821758006	Short–Long Down	Short–Long Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
AT2G27110	AT2G22300	0.6111715141013839	Short Down	Short Up–Down	Down	Mixed	3	2	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	TF, Short Up–Down	FAR1	CAMTA	1
AT1G19490	AT1G22740	0.6111542399427555	Short–Long Up	Short–Long Down	Up	Down	5	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Down	bZIP	NA	1
AT1G26260	AT5G23730	0.611117527488097	Short–Long Down	Short–Long Up	Down	Up	2	3	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	bHLH	NA	1
AT4G36990	AT2G40830	0.6111034802896983	Short–Long Up	Short Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	HSF	NA	1
AT1G20980	AT4G40040	0.6110387865367782	Short Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	SBP	NA	1
AT1G63100	AT5G16250	0.6109934662952824	Short–Long Down	Short–Long Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
AT4G36990	AT5G48570	0.6109851173948125	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA	1
AT2G40750	AT4G10500	0.610973817973641	Short–Long Down	Short Up–Down	Down	Mixed	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up–Down	WRKY	NA	1
AT4G34000	AT1G10900	0.61090204947102	Short–Long Up	Short Up	Up	Up	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	bZIP	NA	1
AT1G63100	AT1G18370	0.6107997476385929	Short–Long Down	Short–Long Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
AT1G70000	AT3G59040	0.6107453519589379	Short–Long Up	Short Down	Up	Down	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down	MYB_related	NA	1
AT2G41710	AT1G10200	0.6106369053674516	Short Down	Short–Long Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	AP2	NA	1
AT5G05410	AT5G64510	0.6106334837403341	Short–Long Up	Short–Long Up	Up	Up	5	5	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA	1
AT1G70000	AT1G49630	0.6105830940948919	Short–Long Up	Short Down	Up	Down	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down	MYB_related	NA	1
AT5G23280	AT5G19730	0.6105649883254161	Short–Long Down	Short Up	Down	Up	4	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up	TCP	NA	1
AT1G20980	AT2G44490	0.6105457904071936	Short Down	Frequent	Down	Down	1	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Frequent	SBP	NA	1
AT4G36990	AT2G25140	0.6105270437609819	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA	1
AT1G14920	AT5G48230	0.6104816301151602	Short–Long Down	Short–Long Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
AT1G63100	AT2G16850	0.6104815353370024	Short–Long Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	GRAS	NA	1
AT5G57150	AT1G03130	0.6104563815721707	Short–Long Up	Short–Long Down	Up	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Down	bHLH	NA	1
AT1G58110	AT4G36890	0.610451294780573	Short Down	Short Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	bZIP	NA	1
AT5G65310	AT1G68470	0.6103438955018928	Short–Long Down	Short Down–Long Up	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down–Long Up	HD-ZIP	NA	1
AT3G54390	AT5G52510	0.610323483413129	Short–Long Up	Short Up	Up	Up	4	3	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	TF, Short Up	Trihelix	GRAS	1
AT4G36990	AT1G02090	0.6102703043110521	Short–Long Up	Short–Long Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA	1
AT1G45249	AT1G17430	0.6102021120393881	Short–Long Up	Short–Long Down	Up	Down	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Down	bZIP	NA	1
AT1G63100	AT1G30010	0.6101722624800935	Short–Long Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	GRAS	NA	1
AT1G63100	AT2G32590	0.6101603836328031	Short–Long Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	GRAS	NA	1
AT1G01250	AT3G45640	0.6101055140302898	Short–Long Up	Frequent	Up	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Frequent	ERF	NA	1
AT4G36990	AT1G56440	0.6100613284322384	Short–Long Up	Short–Long Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA	1
AT2G47460	AT1G31130	0.6099966084277241	Short–Long Up	Short Up	Up	Up	2	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	MYB	NA	1
AT5G52660	AT1G05690	0.6099531582361295	Short–Long Up	Short Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	MYB_related	NA	1
AT4G36990	AT4G01550	0.609951842686937	Short–Long Up	Short–Long Up	Up	Up	4	3	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	TF, Short–Long Up	HSF	NAC	1
AT1G45249	AT1G64780	0.609923310842216	Short–Long Up	Short–Long Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	bZIP	NA	1
AT4G36990	AT5G47120	0.6099019378538438	Short–Long Up	Short Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	HSF	NA	1
AT5G23280	AT5G17050	0.6098937282397975	Short–Long Down	Short–Long Up	Down	Up	4	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	TCP	NA	1
AT4G00180	AT5G08000	0.6097910676620556	Short–Long Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	YABBY	NA	1
AT1G70000	AT1G18650	0.6097909506520549	Short–Long Up	Short Down	Up	Down	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down	MYB_related	NA	1
AT1G70000	AT4G03420	0.6097573499625022	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	MYB_related	NA	1
AT1G63100	AT5G13840	0.6096849507378822	Short–Long Down	Short–Long Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
AT1G70000	AT3G55640	0.6096335222409667	Short–Long Up	Short–Long Up	Up	Up	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	MYB_related	NA	1
AT4G36990	AT4G33660	0.6095996154091431	Short–Long Up	Short–Long Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA	1
AT1G58110	AT5G53400	0.6095926224151343	Short Down	Short–Long Up	Down	Up	2	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short–Long Up	bZIP	NA	1
AT1G63100	AT1G03780	0.6095851248804296	Short–Long Down	Short–Long Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
AT1G05805	AT3G26600	0.6095638006876577	Short–Long Down	Short Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	bHLH	NA	1
AT1G05805	AT5G04930	0.6095275720269852	Short–Long Down	Short Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	bHLH	NA	1
AT4G36990	AT1G55530	0.6094906085400005	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA	1
AT2G22300	AT5G40910	0.609469975725757	Short Up–Down	Short Up–Down	Mixed	Mixed	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up–Down	Short Up–Down	CAMTA	NA	1
AT1G63100	AT5G45410	0.6094287172385863	Short–Long Down	Short–Long Up	Down	Up	1	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	GRAS	NA	1
AT5G16600	AT1G14880	0.609372856349361	Short Up–Down	Short Down	Mixed	Down	5	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short Down	MYB	NA	4
AT5G52660	AT1G50420	0.6093638160578708	Short–Long Up	Short–Long Up	Up	Up	4	2	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	TF, Short–Long Up	MYB_related	GRAS	1
AT5G65310	AT4G36890	0.6092664187234209	Short–Long Down	Short Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	HD-ZIP	NA	1
AT4G36990	AT5G47830	0.6092403203000016	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA	1
AT2G40750	AT1G10380	0.6092388376144955	Short–Long Down	Short Up–Long Down	Down	Up	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up–Long Down	WRKY	NA	1
AT5G05410	AT2G43020	0.609177235511417	Short–Long Up	Short–Long Up	Up	Up	5	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA	1
AT5G05410	AT5G52640	0.6090439888725806	Short–Long Up	Frequent	Up	Up	5	6	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Frequent	ERF	NA	1
AT1G63100	AT5G06150	0.6090283404537561	Short–Long Down	Short–Long Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
AT1G70000	AT5G60540	0.609011538358999	Short–Long Up	Short–Long Up	Up	Up	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	MYB_related	NA	1
AT1G63100	AT4G17000	0.6089937186231753	Short–Long Down	Short–Long Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
