Gene1	Gene2	Correlation	Gene1_class	Gene2_class	Gene1_direction	Gene2_direction	Gene1_total	Gene2_total	Gene1_TF	Gene2_TF	Gene1_photoreceptor	Gene2_photoreceptor	Gene1_known	Gene2_known	interaction_type	same_class	same_direction	source	Gene1_label	Gene2_label	Gene1_tf_family	Gene2_tf_family
AT3G57980	AT3G53830	0.6379517666287375	Short Down	Short–Long Up	Down	Up	1	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short–Long Up	MYB_related	NA
AT2G40340	AT2G40460	0.6378297330191515	Frequent	Frequent	Up	Up	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Frequent	Frequent	ERF	NA
AT1G12860	AT1G74600	0.6375057086836976	Short–Long Down	Short Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	bHLH	NA
AT4G01280	AT4G31000	0.6374661023657381	Short Up	Frequent	Up	Down	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Frequent	MYB_related	NA
AT2G44730	AT5G13980	0.637234698948815	Short Down	Short Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	Trihelix	NA
AT5G52660	AT3G18440	0.6372210906491327	Short–Long Up	Short–Long Up	Up	Up	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	MYB_related	NA
AT1G45249	AT5G43400	0.6371708019714437	Short–Long Up	Short–Long Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	bZIP	NA
AT3G60390	AT1G15530	0.6369891524255625	Frequent	Short–Long Down	Down	Down	5	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short–Long Down	HD-ZIP	NA
AT1G12860	AT3G20500	0.6369423878478457	Short–Long Down	Short–Long Up	Down	Up	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	bHLH	NA
AT1G12860	AT4G32710	0.6366439236543151	Short–Long Down	Short Down	Down	Down	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	bHLH	NA
AT4G36900	AT3G18440	0.6365517276439339	Short–Long Up	Short–Long Up	Up	Up	5	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA
AT4G31650	AT4G34960	0.6365434405383512	Short–Long Down	Short Down	Down	Down	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	B3	NA
AT1G36060	AT5G15820	0.6364066909958374	Short Up–Down	Short Up	Mixed	Up	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short Up	ERF	NA
AT2G44730	AT3G51895	0.6361927519875115	Short Down	Short Up	Down	Up	3	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short Up	Trihelix	NA
AT1G19700	AT3G14240	0.636139279723049	Short Up	Short–Long Down	Up	Down	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short–Long Down	TALE	NA
AT1G12860	AT5G64400	0.6361382084107857	Short–Long Down	Short–Long Up	Down	Up	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	bHLH	NA
AT5G65310	AT4G19900	0.6357568356836728	Short–Long Down	Short Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	HD-ZIP	NA
AT3G28910	AT2G44730	0.635702333526196	Short–Long Down	Short Down	Down	Down	5	3	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	TF, Short Down	MYB	Trihelix
AT1G45249	AT2G44360	0.6356921242612373	Short–Long Up	Short Down	Up	Down	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down	bZIP	NA
AT5G12840	AT4G12900	0.6355683954463741	Short Up	Short Down	Up	Down	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short Down	NF-YA	NA
AT1G45249	AT5G52570	0.6355623555293618	Short–Long Up	Short–Long Up	Up	Up	4	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	bZIP	NA
AT1G36060	AT2G44080	0.6354904278382217	Short Up–Down	Short Up–Down	Mixed	Mixed	2	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up–Down	Short Up–Down	ERF	NA
AT1G58110	AT5G05680	0.6354735797278915	Short Down	Short Down	Down	Down	2	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	bZIP	NA
AT1G19700	AT4G31390	0.6354210280570466	Short Up	Short–Long Up	Up	Up	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	TALE	NA
AT1G58100	AT4G38520	0.6353719631981334	Short Down	Short–Long Down	Down	Down	2	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	TCP	NA
AT2G40340	AT3G57190	0.6351951903826213	Frequent	Short–Long Up	Up	Up	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short–Long Up	ERF	NA
AT3G23690	AT5G58520	0.6351419841963722	Short Down	Short–Long Down	Down	Down	2	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	bHLH	NA
AT1G45249	AT3G29200	0.6350950507634909	Short–Long Up	Short–Long Up	Up	Up	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	bZIP	NA
AT5G12850	AT3G06910	0.6350800722780386	Short–Long Down	Short Down	Down	Down	1	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	C3H	NA
AT5G65310	AT3G04290	0.6350402685274101	Short–Long Down	Short–Long Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	HD-ZIP	NA
AT4G00180	AT3G59500	0.6350387568311987	Short–Long Down	Short Up	Down	Up	1	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up	YABBY	NA
AT2G27110	AT2G47830	0.6348276154391567	Short Down	Short Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	FAR1	NA
AT2G35940	AT2G42975	0.6348009246141442	Short Up	Short Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up	TALE	NA
AT2G16720	AT4G34950	0.6347970471192305	Short–Long Up	Short Down–Long Up	Up	Down	5	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down–Long Up	MYB	NA
AT2G27110	AT5G60820	0.6347618599056917	Short Down	Short Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	FAR1	NA
AT5G12850	AT1G12460	0.6347070474805789	Short–Long Down	Short–Long Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	C3H	NA
AT5G65310	AT4G38480	0.6345707685114269	Short–Long Down	Short Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	HD-ZIP	NA
AT5G13330	AT2G44080	0.6344415457229917	Short–Long Up	Short Up–Down	Up	Mixed	1	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Up–Down	ERF	NA
AT3G60390	AT1G61350	0.634433000352581	Frequent	Short Down	Down	Down	5	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Down	HD-ZIP	NA
AT2G42380	AT4G15490	0.6343976655280685	Short–Long Down	Short–Long Up	Down	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	bZIP	NA
AT1G45249	AT5G15600	0.6342368435398512	Short–Long Up	Short Up–Long Down	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up–Long Down	bZIP	NA
AT1G26260	AT3G59390	0.6339486467012495	Short–Long Down	Short–Long Up	Down	Up	2	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	bHLH	NA
AT2G42380	AT2G27820	0.6338921142124793	Short–Long Down	Short–Long Up	Down	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	bZIP	NA
AT1G45249	AT5G52510	0.6338584178558742	Short–Long Up	Short Up	Up	Up	4	3	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	TF, Short Up	bZIP	GRAS
AT1G06180	AT4G06701	0.6338494285308541	Short–Long Up	Short Down	Up	Down	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down	MYB	NA
AT2G44730	AT1G49490	0.6338325026886872	Short Down	Short–Long Down	Down	Down	3	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	Trihelix	NA
AT4G00180	AT3G49870	0.6337991075568707	Short–Long Down	Short Up	Down	Up	1	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up	YABBY	NA
AT5G65210	AT3G27220	0.6337786637738521	Short–Long Down	Short Up–Down	Down	Mixed	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up–Down	bZIP	NA
AT5G65310	AT5G05680	0.6337315931119496	Short–Long Down	Short Down	Down	Down	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	HD-ZIP	NA
AT2G37060	AT2G40460	0.6336619565782092	Short–Long Up	Frequent	Up	Up	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Frequent	NF-YB	NA
AT1G58110	AT5G27380	0.633515184434639	Short Down	Short Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	bZIP	NA
AT5G45260	AT2G42960	0.6333859343717867	Short Down	Short Down	Down	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	WRKY	NA
AT5G12850	AT3G19570	0.6333093478917914	Short–Long Down	Short Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	C3H	NA
AT4G00050	AT2G37180	0.6332376967561002	Short–Long Up	Short–Long Up	Up	Up	3	7	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	bHLH	NA
AT1G26260	AT5G52310	0.6330214445521721	Short–Long Down	Short–Long Up	Down	Up	2	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	bHLH	NA
AT3G60630	AT2G47750	0.6330175991470458	Short Down	Short–Long Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	GRAS	NA
AT5G45260	AT5G10790	0.6328707618280787	Short Down	Short Down	Down	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	WRKY	NA
AT5G05410	AT3G10820	0.6328429311069002	Short–Long Up	Short Up	Up	Up	5	2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	ERF	NA
AT2G30590	AT1G53350	0.6328088194718804	Short Down	Short Down	Down	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	WRKY	NA
AT5G45260	AT3G07540	0.6327680309901456	Short Down	Short–Long Down	Down	Down	2	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	WRKY	NA
AT1G58110	AT5G03330	0.6327286613059371	Short Down	Short–Long Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	bZIP	NA
AT1G14920	AT5G01880	0.632518615464705	Short–Long Down	Short–Long Up	Down	Up	3	5	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	GRAS	NA
AT1G14920	AT4G03420	0.6324174511273508	Short–Long Down	Short–Long Up	Down	Up	3	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	GRAS	NA
AT5G58340	AT1G43910	0.6323186557787892	Short Up	Short–Long Up	Up	Up	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	MYB_related	NA
AT1G58110	AT2G18760	0.6322753157025689	Short Down	Short Down	Down	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	bZIP	NA
AT5G04340	AT3G10800	0.6320498044422909	Short–Long Up	Short Up	Up	Up	4	5	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	TF, Short Up	C2H2	bZIP
AT5G05410	AT3G06660	0.6320432199092062	Short–Long Up	Short–Long Up	Up	Up	5	2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA
AT4G36900	AT3G44100	0.6320238156673154	Short–Long Up	Short–Long Up	Up	Up	5	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA
AT5G16600	AT1G60870	0.6319553176944385	Short Up–Down	Short–Long Down	Mixed	Down	5	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short–Long Down	MYB	NA
AT1G12860	AT5G05250	0.6317285560245295	Short–Long Down	Short–Long Down	Down	Down	3	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	bHLH	NA
AT1G19700	AT2G27820	0.6317029481465815	Short Up	Short–Long Up	Up	Up	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	TALE	NA
AT1G58110	AT4G20780	0.6316893375282685	Short Down	Short–Long Down	Down	Down	2	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	bZIP	NA
AT1G26260	AT5G53050	0.6316722427347996	Short–Long Down	Short Up	Down	Up	2	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up	bHLH	NA
AT3G60630	AT2G30710	0.6316629070057906	Short Down	Short Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	GRAS	NA
AT2G37060	AT1G54290	0.6316556117796671	Short–Long Up	Short Up	Up	Up	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	NF-YB	NA
AT4G29190	AT5G40910	0.6316377500812355	Frequent	Short Up–Down	Down	Mixed	5	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Frequent	Short Up–Down	C3H	NA
AT3G60630	AT4G35310	0.6315621756347277	Short Down	Short–Long Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	GRAS	NA
AT4G01280	AT2G31010	0.6314981396973236	Short Up	Short–Long Down	Up	Down	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short–Long Down	MYB_related	NA
AT2G47890	AT1G42540	0.6314183498855916	Frequent	Short Up	Up	Up	2	1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Up	DBB	NA
AT3G60630	AT1G55200	0.6310923517658861	Short Down	Short Down	Down	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	GRAS	NA
AT1G06180	AT3G45780	0.6310614692364146	Short–Long Up	Short–Long Down	Up	Down	4	2	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TF-photo	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Photoreceptor, Short–Long Down	MYB	NA
AT3G50260	AT4G21650	0.6307483674026635	Frequent	Frequent	Up	Down	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	FALSE	GENIE&WGCNA	TF, Frequent	Frequent	ERF	NA
AT1G12860	AT3G47350	0.6306206756378617	Short–Long Down	Short–Long Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	bHLH	NA
AT5G45260	AT2G33540	0.6305917676059875	Short Down	Short–Long Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	WRKY	NA
AT1G14920	AT5G38690	0.630514102155994	Short–Long Down	Short Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	GRAS	NA
AT1G06180	AT1G73990	0.6303986105179116	Short–Long Up	Short–Long Up	Up	Up	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	MYB	NA
AT3G60630	AT1G06515	0.6303891276575091	Short Down	Short–Long Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	GRAS	NA
AT1G01720	AT1G10470	0.6302214739311086	Short–Long Up	Short Down	Up	Down	6	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down	NAC	NA
AT1G19700	AT1G03870	0.6302098851245024	Short Up	Short–Long Down	Up	Down	3	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short–Long Down	TALE	NA
AT2G44730	AT4G01395	0.6301964578537655	Short Down	Short Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	Trihelix	NA
AT4G34000	AT2G38280	0.6301942207914512	Short–Long Up	Short Up	Up	Up	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	bZIP	NA
AT2G40340	AT3G09690	0.6301712264960012	Frequent	Short Down	Up	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Frequent	Short Down	ERF	NA
AT4G27410	AT2G39330	0.6300502096124395	Short–Long Up	Short–Long Up	Up	Up	6	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA
AT4G36900	AT3G55640	0.6300145869007073	Short–Long Up	Short–Long Up	Up	Up	5	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA
AT5G12840	AT1G19020	0.6299877571007676	Short Up	Short–Long Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	NF-YA	NA
AT1G19700	AT1G20330	0.6299057252119339	Short Up	Short–Long Down	Up	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short–Long Down	TALE	NA
AT2G44730	AT4G33270	0.62979559208622	Short Down	Short–Long Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	Trihelix	NA
AT1G70000	AT4G35000	0.6296807881984486	Short–Long Up	Short Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	MYB_related	NA
AT1G26260	AT1G50420	0.6296425651335991	Short–Long Down	Short–Long Up	Down	Up	2	2	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TF-TF	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	TF, Short–Long Up	bHLH	GRAS
AT2G35940	AT2G07050	0.6295336255658791	Short Up	Short–Long Down	Up	Down	4	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short–Long Down	TALE	NA
AT2G44730	AT4G33260	0.6293527199827165	Short Down	Short–Long Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	Trihelix	NA
AT5G05410	AT1G35660	0.6293003586166902	Short–Long Up	Short–Long Up	Up	Up	5	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA
AT1G14920	AT4G33040	0.6292821185871917	Short–Long Down	Short–Long Up	Down	Up	3	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	GRAS	NA
AT5G05410	AT1G78150	0.6292530910140555	Short–Long Up	Short Up	Up	Up	5	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	ERF	NA
AT3G19290	AT5G58650	0.62914151794611894	Short Up	Short Up	Up	Up	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up	bZIP	NA
AT1G70000	AT5G53970	0.6290170446466352	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	MYB_related	NA
AT1G63100	AT5G13980	0.6288587752751473	Short–Long Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	GRAS	NA
AT4G36900	AT1G10410	0.6288062093290061	Short–Long Up	Short Up	Up	Up	5	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	ERF	NA
